H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	163353	197850	-0.09550585	-0.09550585	0.005092606	-18.75383	
SRR11097120_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	224077	135212	0.2473357	0.2473357	0.006758675	36.5953	
SRR11905246_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	232630	128829	0.2871723	0.2871723	0.006369439	45.08596	
SRR11905247_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	234493	128449	0.2921789	0.2921789	0.006394222	45.69421	
SRR11905248_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	239006	128300	0.3013999	0.3013999	0.006541904	46.0722	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	146479	202463	-0.1604393	-0.1604393	0.005098833	-31.46588	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	156271	180021	-0.07062315	-0.07062315	0.004437139	-15.91637	
SRR11097120_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	235964	140805	0.2525659	0.2525659	0.007195252	35.10175	
SRR11905246_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	245317	133958	0.2936102	0.2936102	0.00654526	44.85844	
SRR11905247_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	247124	133479	0.298592	0.298592	0.006576602	45.40217	
SRR11905248_LamaGlama	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	251664	132765	0.3092873	0.3092873	0.006633035	46.62832	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	155781	215746	-0.1614015	-0.1614015	0.005446865	-29.63199	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	165409	190791	-0.07125772	-0.07125772	0.005013782	-14.21237	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905261_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	160181	160331	-0.0004680012	-0.0004680012	0.004494	-0.1041391	
SRR11097120_LamaGlama	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129885	147398	-0.0631593	-0.0631593	0.01173675	-5.381329	
SRR11905246_LamaGlama	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	122049	122985	-0.003819878	-0.003819878	0.0109967	-0.3473658	
SRR11905247_LamaGlama	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	133757	132549	0.004536135	0.004536135	0.01183143	0.383397	
SRR11905248_LamaGlama	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	139693	133162	0.02393579	0.02393579	0.01213049	1.973192	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	122434	294826	-0.4131525	-0.4131525	0.006121466	-67.49241	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	131490	269364	-0.3439507	-0.3439507	0.006331949	-54.31987	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129034	234368	-0.2898553	-0.2898553	0.006491051	-44.65461	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905268_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	134096	246544	-0.2954182	-0.2954182	0.006824231	-43.2896	
SRR11097120_LamaGlama	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	128947	146246	-0.06286134	-0.06286134	0.01077039	-5.836495	
SRR11905246_LamaGlama	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132626	133545	-0.003452668	-0.003452668	0.01020525	-0.3383227	
SRR11905247_LamaGlama	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	134058	132805	0.004695293	0.004695293	0.01144502	0.4102477	
SRR11905248_LamaGlama	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	137619	131014	0.02458745	0.02458745	0.01117646	2.199932	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	122649	294957	-0.412609	-0.412609	0.005826172	-70.81992	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	130787	268569	-0.3450105	-0.3450105	0.005967041	-57.81936	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	128531	233169	-0.289295	-0.289295	0.005954702	-48.58262	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	133696	246060	-0.2958847	-0.2958847	0.006403086	-46.2097	
SRR11905268_LamaGlama	SRR11905269_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132779	132645	0.0005048526	0.0005048526	0.01136372	0.04442669	
SRR11097120_LamaGlama	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	130348	149298	-0.06776424	-0.06776424	0.01133767	-5.97691	
SRR11905246_LamaGlama	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	127754	130215	-0.009539906	-0.009539906	0.01082804	-0.8810375	
SRR11905247_LamaGlama	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	135037	135274	-0.0008767679	-0.0008767679	0.01168624	-0.07502567	
SRR11905248_LamaGlama	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	139479	134439	0.01839967	0.01839967	0.01153733	1.594794	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	122437	296398	-0.4153449	-0.4153449	0.006112004	-67.9556	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	131477	270873	-0.3464546	-0.3464546	0.006411847	-54.03351	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129392	235331	-0.2904643	-0.2904643	0.00648197	-44.81111	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	134545	248443	-0.2973931	-0.2973931	0.006831783	-43.53082	
SRR11905268_LamaGlama	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	126290	127746	-0.005731471	-0.005731471	0.01119784	-0.5118374	
SRR11905269_LamaGlama	SRR11905270_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132084	133628	-0.005810803	-0.005810803	0.01109025	-0.5239559	
SRR11097120_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132057	145371	-0.04799083	-0.04799083	0.01070357	-4.483629	
SRR11905246_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	133276	130114	0.01200501	0.01200501	0.01026696	1.169286	
SRR11905247_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	136926	131593	0.01986079	0.01986079	0.01039312	1.910955	
SRR11905248_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	141130	130441	0.03935987	0.03935987	0.01088193	3.616994	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	123109	291339	-0.4059134	-0.4059134	0.005737577	-70.74649	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132029	265754	-0.3361758	-0.3361758	0.005924178	-56.7464	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129553	230720	-0.2808065	-0.2808065	0.005901298	-47.58386	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	135100	243375	-0.2860823	-0.2860823	0.006289058	-45.4889	
SRR11905268_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	135599	131462	0.01549084	0.01549084	0.01123941	1.378261	
SRR11905269_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132688	128640	0.01549011	0.01549011	0.009840614	1.5741	
SRR11905270_LamaGlama	SRR11905271_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	120753	115164	0.02369054	0.02369054	0.0110101	2.151709	
SRR11097120_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	221289	142323	0.2171711	0.2171711	0.007653278	28.37621	
SRR11905246_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	230148	134720	0.2615412	0.2615412	0.007015205	37.28204	
SRR11905247_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	231946	134392	0.2662951	0.2662951	0.00678615	39.24097	
SRR11905248_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	236126	133136	0.2789077	0.2789077	0.007154185	38.98525	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	150058	225994	-0.2019295	-0.2019295	0.005514141	-36.6203	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	158904	200405	-0.1155023	-0.1155023	0.004997398	-23.11248	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	155582	170704	-0.04634584	-0.04634584	0.004741478	-9.774556	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	163166	179123	-0.0466185	-0.0466185	0.004958275	-9.402161	
SRR11905268_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	230924	134505	0.2638515	0.2638515	0.007103941	37.14157	
SRR11905269_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	230701	134320	0.2640423	0.2640423	0.006839391	38.60612	
SRR11905270_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	232642	134809	0.2662477	0.2662477	0.007237972	36.78485	
SRR11905271_LamaGlama	SRR11905272_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	228047	135750	0.2537047	0.2537047	0.006504286	39.00577	
SRR11097120_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	141167	127857	0.04947514	0.04947514	0.009305774	5.316606	
SRR11905246_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	145514	115862	0.1134458	0.1134458	0.007824986	14.49789	
SRR11905247_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	146591	114743	0.121867	0.121867	0.008191966	14.87641	
SRR11905248_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	150969	113832	0.1402449	0.1402449	0.0084639	16.56978	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	126087	267702	-0.3596215	-0.3596215	0.005306005	-67.77632	
SRR11905251_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	135298	242410	-0.2835841	-0.2835841	0.005147601	-55.09054	
SRR11905252_LamaGuanicoeGuanicoe	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	132763	208994	-0.2230561	-0.2230561	0.004938623	-45.16565	
SRR11905261_LamaGuanicoeCacsilensis	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	138180	219885	-0.2281848	-0.2281848	0.00527562	-43.2527	
SRR11905268_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	146838	116173	0.1165921	0.1165921	0.008705221	13.39335	
SRR11905269_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	146233	115689	0.1166149	0.1166149	0.007871968	14.81394	
SRR11905270_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	149161	116989	0.1208792	0.1208792	0.00864651	13.98012	
SRR11905271_LamaGlama	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	144822	118345	0.1006091	0.1006091	0.007707817	13.05287	
SRR11905272_LamaGuanicoeCacsilensis	SRR11905273_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	137642	203338	-0.1926682	-0.1926682	0.005544936	-34.74669	
SRR11097120_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	124906	147142	-0.08173558	-0.08173558	0.01060305	-7.708682	
SRR11905246_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	128714	134401	-0.02161412	-0.02161412	0.009901497	-2.182915	
SRR11905247_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129159	132812	-0.01394429	-0.01394429	0.01079608	-1.291607	
SRR11905248_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	134405	132518	0.007069454	0.007069454	0.01096851	0.6445225	
SRR11905249_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	120685	297480	-0.4227877	-0.4227877	0.005660946	-74.68499	
SRR11905251_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129392	271694	-0.3547917	-0.3547917	0.005898845	-60.14597	
SRR11905252_LamaGuanicoeGuanicoe	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	127192	236297	-0.3001604	-0.3001604	0.006045498	-49.65024	
SRR11905261_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132208	249122	-0.3065953	-0.3065953	0.006208098	-49.38635	
SRR11905268_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129716	134471	-0.01799861	-0.01799861	0.01076587	-1.671821	
SRR11905269_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129640	134499	-0.01839562	-0.01839562	0.009775051	-1.881895	
SRR11905270_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132911	136174	-0.01212628	-0.01212628	0.01121017	-1.081722	
SRR11905271_LamaGlama	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	129111	138002	-0.03328554	-0.03328554	0.01017233	-3.272166	
SRR11905272_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	132324	233316	-0.2762061	-0.2762061	0.00660434	-41.82191	
SRR11905273_LamaGuanicoeCacsilensis	SRR15966550_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	111744	147137	-0.1367153	-0.1367153	0.007962598	-17.16969	
SRR11097120_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	132117	127964	0.0159681	0.0159681	0.009807009	1.628234	
SRR11905246_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	136950	116465	0.08083578	0.08083578	0.008852452	9.131457	
SRR11905247_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	137369	114725	0.08982364	0.08982364	0.008539465	10.51865	
SRR11905248_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	142212	114184	0.1093153	0.1093153	0.009110325	11.99905	
SRR11905249_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	123761	274069	-0.3778197	-0.3778197	0.00531871	-71.03597	
SRR11905251_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	132334	248302	-0.304669	-0.304669	0.005239935	-58.14366	
SRR11905252_LamaGuanicoeGuanicoe	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	130224	214804	-0.2451395	-0.2451395	0.005236062	-46.81754	
SRR11905261_LamaGuanicoeCacsilensis	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	134841	225413	-0.2514115	-0.2514115	0.005410838	-46.46443	
SRR11905268_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	138655	117183	0.08392811	0.08392811	0.009690256	8.661083	
SRR11905269_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	137514	116106	0.08440975	0.08440975	0.008648198	9.760386	
SRR11905270_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	140613	117584	0.08919159	0.08919159	0.009305792	9.584524	
SRR11905271_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	136157	118814	0.0680195	0.0680195	0.008068781	8.42996	
SRR11905272_LamaGuanicoeCacsilensis	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	135304	209882	-0.2160516	-0.2160516	0.005663308	-38.14937	
SRR11905273_LamaGuanicoeCacsilensis	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	110903	120095	-0.03979255	-0.03979255	0.004901004	-8.119266	
SRR15966550_LamaGlama	SRR16008793_LamaGuanicoeCacsilensis	SRR11905250_LamaGuanicoeGuanicoe	137976	111723	0.1051386	0.1051386	0.008455047	12.43501	
SRR11097120_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	30644	25679	0.08815226	0.08815226	0.009091281	9.696353	
SRR11905246_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	31722	23880	0.1410381	0.1410381	0.00864299	16.31821	
SRR11905247_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	32060	23756	0.1487745	0.1487745	0.008266557	17.99716	
SRR11905248_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	32581	23450	0.1629634	0.1629634	0.008352235	19.51135	
SRR11905249_LamaGuanicoeGuanicoe	C21	SRR11905250_LamaGuanicoeGuanicoe	23886	47868	-0.3342253	-0.3342253	0.005675762	-58.88641	
SRR11905251_LamaGuanicoeGuanicoe	C21	SRR11905250_LamaGuanicoeGuanicoe	25403	42868	-0.2558187	-0.2558187	0.005700038	-44.88018	
SRR11905252_LamaGuanicoeGuanicoe	C21	SRR11905250_LamaGuanicoeGuanicoe	25144	37726	-0.2001272	-0.2001272	0.005518261	-36.26636	
SRR11905261_LamaGuanicoeCacsilensis	C21	SRR11905250_LamaGuanicoeGuanicoe	26132	38857	-0.1958024	-0.1958024	0.006012515	-32.5658	
SRR11905268_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	32089	23874	0.1467934	0.1467934	0.009064663	16.19403	
SRR11905269_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	31746	23961	0.139749	0.139749	0.008002089	17.46407	
SRR11905270_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	32294	23950	0.1483536	0.1483536	0.008696069	17.05985	
SRR11905271_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	31691	24295	0.1321045	0.1321045	0.008170171	16.16912	
SRR11905272_LamaGuanicoeCacsilensis	C21	SRR11905250_LamaGuanicoeGuanicoe	26618	36027	-0.1501955	-0.1501955	0.006242589	-24.05981	
SRR11905273_LamaGuanicoeCacsilensis	C21	SRR11905250_LamaGuanicoeGuanicoe	27236	24725	0.04832471	0.04832471	0.006321402	7.644618	
SRR15966550_LamaGlama	C21	SRR11905250_LamaGuanicoeGuanicoe	32211	23263	0.1613008	0.1613008	0.008150988	19.78911	
SRR16008793_LamaGuanicoeCacsilensis	C21	SRR11905250_LamaGuanicoeGuanicoe	27870	23578	0.08342404	0.08342404	0.00635377	13.12985	
SRR11097120_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2294	2319	-0.005419467	-0.005419467	0.01725551	-0.3140716	
SRR11905246_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2344	2160	0.04085258	0.04085258	0.0175985	2.321367	
SRR11905247_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2311	2089	0.05045455	0.05045455	0.01810801	2.78631	
SRR11905248_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2411	2103	0.06823217	0.06823217	0.01806926	3.776147	
SRR11905249_LamaGuanicoeGuanicoe	C72	SRR11905250_LamaGuanicoeGuanicoe	2129	5175	-0.4170318	-0.4170318	0.0116485	-35.80132	
SRR11905251_LamaGuanicoeGuanicoe	C72	SRR11905250_LamaGuanicoeGuanicoe	2290	4664	-0.3413863	-0.3413863	0.01199746	-28.45488	
SRR11905252_LamaGuanicoeGuanicoe	C72	SRR11905250_LamaGuanicoeGuanicoe	2280	4196	-0.2958616	-0.2958616	0.01299087	-22.77458	
SRR11905261_LamaGuanicoeCacsilensis	C72	SRR11905250_LamaGuanicoeGuanicoe	2420	4263	-0.2757744	-0.2757744	0.01304435	-21.14128	
SRR11905268_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2333	2194	0.03070466	0.03070466	0.01769747	1.734975	
SRR11905269_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2259	2213	0.01028623	0.01028623	0.01654939	0.6215472	
SRR11905270_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2344	2191	0.0337376	0.0337376	0.01788727	1.886123	
SRR11905271_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2300	2216	0.01860053	0.01860053	0.016557	1.123424	
SRR11905272_LamaGuanicoeCacsilensis	C72	SRR11905250_LamaGuanicoeGuanicoe	2360	3983	-0.2558726	-0.2558726	0.01382324	-18.51032	
SRR11905273_LamaGuanicoeCacsilensis	C72	SRR11905250_LamaGuanicoeGuanicoe	1947	2333	-0.09018692	-0.09018692	0.01637616	-5.507207	
SRR15966550_LamaGlama	C72	SRR11905250_LamaGuanicoeGuanicoe	2425	2077	0.07729898	0.07729898	0.0176327	4.383843	
SRR16008793_LamaGuanicoeCacsilensis	C72	SRR11905250_LamaGuanicoeGuanicoe	2032	2138	-0.02541966	-0.02541966	0.01774258	-1.432693	
C21	C72	SRR11905250_LamaGuanicoeGuanicoe	751	976	-0.1302837	-0.1302837	0.02517669	-5.174776	
SRR11097120_LamaGlama	SRR11905246_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	128530	144550	-0.05866413	-0.05866413	0.01023815	-5.729954	
SRR11097120_LamaGlama	SRR11905247_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	127713	146268	-0.06772367	-0.06772367	0.01125006	-6.019851	
SRR11905246_LamaGlama	SRR11905247_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	130823	133480	-0.01005286	-0.01005286	0.01084874	-0.926638	
SRR11097120_LamaGlama	SRR11905248_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	126606	149813	-0.08395588	-0.08395588	0.01089187	-7.708121	
SRR11905246_LamaGlama	SRR11905248_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	130239	137457	-0.02696342	-0.02696342	0.01102454	-2.445763	
SRR11905247_LamaGlama	SRR11905248_LamaGlama	SRR11905251_LamaGuanicoeGuanicoe	125550	130085	-0.01774014	-0.01774014	0.01139895	-1.556295	
SRR11097120_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	257142	135375	0.310221	0.310221	0.006710773	46.22731	
SRR11905246_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	267995	130544	0.3448872	0.3448872	0.006633886	51.98871	
SRR11905247_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	270035	129979	0.3501277	0.3501277	0.006461164	54.18958	
SRR11905248_LamaGlama	SRR11905249_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	274087	129302	0.3589215	0.3589215	0.006752065	53.1573	
SRR11097120_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	256890	135732	0.3085869	0.3085869	0.006228906	49.54111	
SRR11905246_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	268122	131334	0.3424357	0.3424357	0.00633469	54.05721	
SRR11905247_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	269999	130574	0.3480639	0.3480639	0.006147635	56.61753	
SRR11905248_LamaGlama	SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	274493	130331	0.3561103	0.3561103	0.00640021	55.64041	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905250_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	163353	163970	-0.001884988	-0.001884988	0.005144883	-0.3663811	
SRR11097120_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	225903	134181	0.2547239	0.2547239	0.006309834	40.36935	
SRR11905246_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	234245	128074	0.2930318	0.2930318	0.005979879	49.00297	
SRR11905247_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	236220	127424	0.2991827	0.2991827	0.005921988	50.52066	
SRR11905248_LamaGlama	SRR11905252_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	240482	127811	0.3059276	0.3059276	0.006196196	49.37346	
SRR11905249_LamaGuanicoeGuanicoe	SRR11905252_LamaGuanicoeGuanicoe	SRR11905251_LamaGuanicoeGuanicoe	158583	180257	-0.06396529	-0.06396529	0.005171428	-12.36898	
